sub_num,case_nm,target,iteration,time
8,JS,Close,21,1.7
8,AB,Close,24,1.6889
8,EP,Mid,30,1.6889
8,TS,Close,8,1.6889
8,TS,Close,29,1.6889
8,JS,Mid,26,1.6889
8,AB,Mid,24,1.68889
8,EP,Close,5,1.6778
8,EP,Mid,16,1.6778
8,JS,Close,11,1.6778
8,AB,Close,20,1.6667
8,JS,Close,10,1.6667
8,TS,Mid,29,1.6556
8,JS,Close,5,1.6556
8,AB,Mid,15,1.65556
8,TS,Mid,24,1.6444
8,JS,Close,3,1.6444
8,JS,Close,13,1.6444
8,JS,Close,9,1.6333
8,AB,Mid,22,1.62223
8,AB,Mid,18,1.61111
8,AB,Mid,21,1.61111
8,AB,Close,19,1.6111
8,AB,Close,22,1.6111
8,EP,Close,4,1.6
8,EP,Close,12,1.6
8,TS,Mid,27,1.6
8,AB,Close,23,1.5889
8,EP,Close,2,1.5889
8,JS,Close,12,1.5889
8,AB,Close,27,1.5778
8,EP,Mid,2,1.5778
8,EP,Close,21,1.5667
8,TS,Mid,8,1.5667
8,EP,Close,7,1.5556
8,TS,Mid,9,1.5556
8,AB,Mid,27,1.55556
8,AB,Mid,17,1.54445
8,AB,Mid,29,1.54445
8,EP,Close,24,1.5444
8,TS,Close,10,1.5222
8,TS,Close,21,1.5222
8,AB,Mid,20,1.51111
8,EP,Close,13,1.5111
8,AB,Mid,16,1.5
8,EP,Close,6,1.5
8,EP,Close,18,1.5
8,JS,Close,23,1.4889
8,JS,Close,25,1.4889
8,JS,Close,28,1.4889
8,TS,Close,25,1.4667
8,JS,Close,24,1.4556
8,AB,Mid,28,1.45556
8,EP,Close,20,1.4444
8,TS,Close,2,1.4444
8,AB,Close,30,1.4333
8,TS,Close,6,1.4333
8,TS,Close,28,1.4333
8,TS,Close,3,1.4222
8,TS,Close,11,1.4222
8,EP,Close,27,1.4111
8,JS,Close,22,1.4111
8,AB,Close,26,1.4
8,EP,Close,19,1.4
8,TS,Close,22,1.4
8,TS,Close,30,1.4
8,AB,Close,29,1.3889
8,EP,Close,25,1.3889
8,JS,Close,30,1.3889
8,AB,Close,17,1.3778
8,EP,Close,10,1.3778
8,TS,Close,19,1.3778
8,TS,Close,27,1.3778
8,TS,Close,26,1.3556
8,AB,Mid,23,1.34445
8,TS,Close,24,1.3444
8,JS,Close,26,1.3333
8,EP,Close,3,1.3222
8,EP,Close,30,1.3222
8,TS,Close,7,1.3222
8,TS,Close,12,1.2778
8,EP,Close,23,1.2444
8,TS,Close,23,1.2444
8,EP,Close,26,1.1889
8,TS,Close,4,1.1667
9,EP,Mid,10,14.0112
9,EP,Mid,20,14.0112
9,EP,Mid,30,14.0112
9,JS,High,6,9.8223
9,JS,Far,29,9.7556
9,EP,High,1,9.0001
9,EP,High,11,9.0001
9,EP,High,21,9.0001
9,EP,Far,5,8.6112
9,EP,Far,15,8.6112
9,EP,Far,25,8.6112
9,TS,High,6,8.4889
9,TS,Close,29,8.2112
9,TS,High,5,7.3445
9,EP,High,8,7.3111
9,EP,High,18,7.3111
9,EP,High,28,7.3111
9,JS,Far,20,7.0778
9,JS,Far,15,6.9667
9,JS,High,8,6.9556
9,JS,Close,24,6.8445
9,JS,Close,27,6.8445
9,JS,Close,22,6.7667
9,JS,Close,28,6.6
9,EP,Close,7,6.5556
9,EP,Close,17,6.5556
9,EP,Close,27,6.5556
9,JS,High,16,6.5222
9,EP,High,5,6.3222
9,EP,High,15,6.3222
9,EP,High,25,6.3222
9,EP,Far,9,5.9778
9,EP,Far,19,5.9778
9,EP,Far,29,5.9778
9,TS,Close,6,5.9778
9,TS,High,10,5.7667
9,EP,Mid,4,5.75557
9,EP,Mid,14,5.75557
9,EP,Mid,24,5.75557
9,EP,Mid,7,5.63334
9,EP,Mid,17,5.63334
9,EP,Mid,27,5.63334
9,TS,Mid,25,5.6222
9,EP,Far,8,5.6111
9,EP,Far,18,5.6111
9,EP,Far,28,5.6111
9,JS,High,7,5.5778
9,JS,Mid,30,5.5222
9,JS,Close,25,5.5
9,TS,Far,1,5.4445
9,EP,High,10,5.3445
9,EP,High,20,5.3445
9,EP,High,30,5.3445
9,JS,High,14,5.3333
9,TS,Mid,2,5.3222
9,TS,High,13,5.2444
9,EP,Close,1,5.2
9,EP,Close,11,5.2
9,EP,Close,21,5.2
9,JS,High,19,5.1111
9,TS,High,22,5.0778
9,JS,Far,23,5.0444
9,JS,Mid,7,4.9889
9,JS,High,23,4.9222
9,TS,High,7,4.8889
9,EP,Far,7,4.8333
9,EP,Far,17,4.8333
9,EP,Far,27,4.8333
9,JS,Close,14,4.8333
9,TS,Far,4,4.8111
9,EP,Close,5,4.7556
9,EP,Close,15,4.7556
9,EP,Close,25,4.7556
9,JS,Close,13,4.6889
9,JS,High,30,4.6667
9,EP,Far,1,4.6
9,EP,Far,11,4.6
9,EP,Far,21,4.6
9,JS,Far,6,4.5778
9,TS,Close,28,4.5667
9,JS,Close,4,4.5667
9,EP,High,6,4.5444
9,EP,High,16,4.5444
9,EP,High,26,4.5444
9,JS,Far,16,4.5444
9,TS,High,17,4.5222
9,EP,Far,2,4.5
9,EP,Far,12,4.5
9,EP,Far,22,4.5
9,JS,Close,29,4.4889
9,TS,Far,20,4.4778
9,TS,Close,17,4.4555
9,TS,High,2,4.3889
9,TS,High,16,4.3889
9,JS,High,1,4.3889
9,EP,High,2,4.3778
9,EP,High,12,4.3778
9,EP,High,22,4.3778
9,TS,Far,10,4.3222
9,TS,High,3,4.3222
9,EP,Mid,2,4.29999
9,EP,Mid,12,4.29999
9,EP,Mid,22,4.29999
9,EP,High,3,4.2889
9,EP,High,13,4.2889
9,EP,High,23,4.2889
9,EP,Mid,1,4.23332
9,EP,Mid,11,4.23332
9,EP,Mid,21,4.23332
9,TS,Close,30,4.2
9,TS,Far,7,4.2
9,TS,High,30,4.1889
9,JS,Mid,4,4.1222
9,TS,Mid,1,4.1111
9,TS,Mid,11,4.0889
9,TS,Far,22,4.0333
9,TS,Far,2,4.0222
9,TS,Mid,20,4.0111
9,TS,Far,13,3.9778
9,TS,High,4,3.9667
9,TS,High,23,3.9667
9,TS,High,29,3.9333
9,JS,Far,27,3.9222
9,JS,Far,26,3.9111
9,TS,Mid,23,3.8889
9,TS,Far,11,3.8778
9,JS,High,11,3.8778
9,TS,Mid,6,3.8555
9,TS,Far,3,3.8555
9,JS,Far,28,3.8333
9,EP,Close,2,3.8222
9,EP,Close,12,3.8222
9,EP,Close,22,3.8222
9,TS,High,21,3.8222
9,TS,Close,1,3.8111
9,TS,High,18,3.8111
9,JS,High,28,3.8111
9,JS,Close,26,3.8
9,JS,High,5,3.8
9,TS,Far,5,3.7889
9,JS,Far,17,3.7889
9,JS,High,29,3.7889
9,TS,High,1,3.7667
9,JS,Mid,29,3.7667
9,EP,High,4,3.7555
9,EP,High,14,3.7555
9,EP,High,24,3.7555
9,EP,Far,10,3.7444
9,EP,Far,20,3.7444
9,EP,Far,30,3.7444
9,JS,Far,22,3.7444
9,TS,Far,24,3.7333
9,TS,Far,25,3.7
9,JS,High,25,3.7
9,TS,Far,27,3.6778
9,TS,High,11,3.6778
9,TS,Far,18,3.6667
9,JS,Mid,13,3.6667
9,TS,High,15,3.6555
9,EP,Close,4,3.6444
9,EP,Close,14,3.6444
9,EP,Close,24,3.6444
9,JS,Far,30,3.6444
9,JS,High,26,3.6444
9,JS,High,22,3.6222
9,JS,Mid,10,3.6
9,EP,Far,3,3.5889
9,EP,Far,13,3.5889
9,EP,Far,23,3.5889
9,TS,Far,21,3.5778
9,JS,Far,19,3.5555
9,EP,Far,4,3.5444
9,EP,Far,14,3.5444
9,EP,Far,24,3.5444
9,JS,Far,7,3.5444
9,TS,Mid,3,3.5333
9,TS,High,24,3.5222
9,TS,High,25,3.5222
9,JS,High,9,3.5111
9,JS,High,13,3.4889
9,TS,Mid,30,3.4778
9,EP,Close,9,3.4667
9,EP,Close,19,3.4667
9,EP,Close,29,3.4667
9,TS,Mid,7,3.4667
9,JS,Far,21,3.4667
9,TS,High,19,3.4555
9,JS,Far,4,3.4555
9,EP,Mid,5,3.43333
9,EP,Mid,15,3.43333
9,EP,Mid,25,3.43333
9,TS,High,14,3.4333
9,JS,Close,20,3.4333
9,JS,Mid,16,3.4333
9,JS,Far,5,3.4333
9,TS,Close,10,3.4222
9,JS,High,27,3.4222
9,TS,Mid,8,3.4111
9,TS,High,20,3.4111
9,TS,High,26,3.4111
9,TS,Close,4,3.4
9,JS,Mid,22,3.4
9,EP,Close,8,3.3889
9,EP,Close,18,3.3889
9,EP,Close,28,3.3889
9,TS,Mid,5,3.3889
9,TS,Far,30,3.3889
9,EP,High,9,3.3778
9,EP,High,19,3.3778
9,EP,High,29,3.3778
9,JS,Close,5,3.3778
9,JS,Far,18,3.3778
9,JS,Far,24,3.3778
9,EP,Mid,9,3.37777
9,EP,Mid,19,3.37777
9,EP,Mid,29,3.37777
9,TS,Close,8,3.3555
9,TS,Mid,22,3.3555
9,JS,High,4,3.3555
9,JS,Close,6,3.3444
9,JS,High,21,3.3333
9,TS,Close,18,3.3222
9,JS,Mid,15,3.3222
9,TS,Far,14,3.3111
9,TS,Mid,13,3.3
9,TS,Far,16,3.3
9,TS,Far,29,3.3
9,JS,Close,23,3.2889
9,EP,Mid,8,3.28888
9,EP,Mid,18,3.28888
9,EP,Mid,28,3.28888
9,TS,Mid,15,3.2778
9,TS,Far,28,3.2778
9,TS,High,27,3.2778
9,JS,Close,30,3.2778
9,JS,Far,2,3.2555
9,JS,Far,14,3.2555
9,JS,High,12,3.2555
9,JS,Close,21,3.2444
9,TS,Mid,9,3.2333
9,TS,Mid,12,3.2333
9,JS,Close,15,3.2333
9,TS,High,8,3.2222
9,JS,Mid,17,3.2
9,JS,Mid,1,3.1889
9,JS,Far,25,3.1889
9,TS,Close,20,3.1778
9,TS,Mid,26,3.1778
9,TS,Far,26,3.1778
9,JS,Mid,24,3.1778
9,JS,Far,3,3.1778
9,JS,High,2,3.1667
9,EP,Mid,6,3.13333
9,EP,Mid,16,3.13333
9,EP,Mid,26,3.13333
9,TS,Far,15,3.1333
9,JS,High,15,3.1333
9,EP,Close,10,3.1222
9,EP,Close,20,3.1222
9,EP,Close,30,3.1222
9,EP,Far,6,3.1
9,EP,Far,16,3.1
9,EP,Far,26,3.1
9,TS,Far,8,3.1
9,JS,High,20,3.1
9,EP,Mid,3,3.09999
9,EP,Mid,13,3.09999
9,EP,Mid,23,3.09999
9,JS,Mid,28,3.0889
9,TS,Mid,4,3.0778
9,TS,Far,6,3.0667
9,JS,Close,1,3.0667
9,TS,Close,26,3.0556
9,TS,Mid,14,3.0556
9,TS,Mid,28,3.0556
9,JS,Far,8,3.0444
9,JS,High,3,3.0444
9,TS,Mid,21,3.0333
9,JS,Far,12,3.0222
9,JS,High,17,3.0222
9,TS,Close,24,3
9,TS,Close,27,3
9,TS,Far,17,3
9,TS,Far,23,2.9889
9,JS,Close,16,2.9889
9,JS,Close,17,2.9889
9,JS,Far,1,2.9889
9,TS,Close,11,2.9778
9,TS,Close,14,2.9778
9,TS,High,9,2.9778
9,JS,Far,11,2.9778
9,TS,Close,13,2.9333
9,JS,Mid,19,2.9333
9,JS,Mid,5,2.9222
9,JS,Far,9,2.9222
9,EP,High,7,2.9111
9,EP,High,17,2.9111
9,EP,High,27,2.9111
9,JS,Close,18,2.9111
9,JS,Mid,18,2.9
9,TS,Mid,10,2.8889
9,JS,Far,13,2.8889
9,JS,High,10,2.8889
9,AB,Mid,18,2.8444
9,TS,Close,5,2.8444
9,TS,Far,19,2.8444
9,TS,High,28,2.8444
9,TS,Close,2,2.8333
9,TS,Close,3,2.8333
9,TS,Mid,18,2.8333
9,TS,Mid,29,2.8222
9,JS,Mid,14,2.8222
9,TS,Far,12,2.8111
9,JS,Mid,21,2.7889
9,TS,Close,19,2.7778
9,TS,Mid,27,2.7778
9,JS,High,18,2.7778
9,JS,Close,10,2.7667
9,JS,Mid,25,2.7667
9,TS,Far,9,2.7333
9,JS,Mid,11,2.7111
9,JS,Mid,26,2.7111
9,JS,Mid,27,2.7111
9,EP,Close,6,2.6889
9,EP,Close,16,2.6889
9,EP,Close,26,2.6889
9,TS,Mid,17,2.6889
9,TS,Mid,24,2.6778
9,TS,Mid,19,2.6667
9,TS,Close,15,2.6444
9,JS,Close,3,2.6444
9,TS,Mid,16,2.6222
9,JS,Mid,2,2.6222
9,TS,Close,25,2.6111
9,TS,Close,16,2.6
9,JS,Mid,3,2.6
9,TS,Close,23,2.5889
9,JS,Close,2,2.5889
9,JS,Close,12,2.5889
9,JS,Mid,20,2.5889
9,JS,Close,8,2.5778
9,JS,Mid,6,2.5778
9,JS,Far,10,2.5778
9,JS,Close,11,2.5444
9,JS,Mid,23,2.5444
9,EP,Close,3,2.5222
9,EP,Close,13,2.5222
9,EP,Close,23,2.5222
9,JS,Mid,12,2.5222
9,JS,High,24,2.5
9,JS,Close,19,2.4333
9,AB,Far,4,2.4
9,JS,Mid,8,2.3778
9,JS,Mid,9,2.3778
9,AB,Far,11,2.3333
9,AB,High,14,2.3
9,AB,Far,28,2.2889
9,AB,High,28,2.2889
9,TS,Close,7,2.2556
9,JS,Close,9,2.2222
9,TS,Close,22,2.2111
9,AB,Far,19,2.1556
9,AB,Far,20,2.1556
9,AB,High,1,2.1444
9,TS,High,12,2.1333
9,AB,Far,3,2.1
9,TS,Close,21,2.1
9,AB,Far,8,2.0667
9,AB,Mid,25,2.0333
9,AB,High,11,2.0333
9,JS,Close,7,2.0222
9,AB,Far,25,2.0111
9,AB,Far,29,2.0111
9,AB,Far,14,1.9889
9,AB,Far,6,1.9778
9,TS,Close,9,1.9778
9,AB,Far,13,1.9667
9,AB,Far,1,1.9556
9,AB,Far,7,1.9556
9,AB,High,12,1.9556
9,AB,Far,16,1.9444
9,AB,Mid,7,1.9333
9,AB,Far,26,1.9222
9,AB,High,18,1.9222
9,AB,Far,2,1.9111
9,AB,High,16,1.9111
9,AB,High,29,1.9111
9,AB,High,5,1.9
9,TS,Close,12,1.9
9,AB,Far,23,1.8889
9,AB,High,2,1.8889
9,AB,High,19,1.8889
9,AB,High,22,1.8889
9,AB,Mid,1,1.8667
9,AB,High,4,1.8667
9,AB,Far,5,1.8333
9,AB,High,6,1.8333
9,AB,High,21,1.8222
9,AB,Far,22,1.8111
9,AB,High,3,1.8111
9,AB,High,7,1.8111
9,AB,High,24,1.7778
9,AB,Close,9,1.7667
9,AB,Far,27,1.7667
9,AB,High,26,1.7667
9,AB,Far,30,1.7556
9,AB,High,10,1.7556
9,AB,Mid,12,1.7444
9,AB,Mid,16,1.7333
9,AB,Far,18,1.7333
9,AB,High,8,1.7333
9,AB,Far,24,1.7111
9,AB,High,13,1.7111
9,AB,High,20,1.7
9,AB,High,23,1.7
9,AB,Close,8,1.6889
9,AB,Far,17,1.6667
9,AB,Far,9,1.6556
9,AB,High,25,1.6556
9,AB,Mid,6,1.6333
9,AB,Mid,15,1.6333
9,AB,Far,10,1.6333
9,AB,High,27,1.6333
9,AB,Far,12,1.6222
9,AB,Far,21,1.6222
9,AB,Mid,13,1.6111
9,AB,Far,15,1.6111
9,AB,High,15,1.6111
9,AB,High,9,1.6
9,AB,High,17,1.5778
9,AB,Mid,8,1.5667
9,AB,Mid,29,1.5667
9,AB,Close,14,1.5556
9,AB,Close,11,1.5444
9,AB,Close,29,1.5444
9,AB,Mid,3,1.5333
9,AB,Mid,28,1.5333
9,AB,Close,1,1.5222
9,AB,Close,13,1.5222
9,AB,Close,24,1.5111
9,AB,Mid,19,1.5111
9,AB,Close,30,1.5
9,AB,Mid,24,1.4889
9,AB,Close,18,1.4778
9,AB,Close,25,1.4778
9,AB,Close,3,1.4667
9,AB,Close,10,1.4667
9,AB,Mid,4,1.4667
9,AB,Mid,5,1.4556
9,AB,High,30,1.4556
9,AB,Close,6,1.4444
9,AB,Close,26,1.4444
9,AB,Close,2,1.4333
9,AB,Mid,9,1.4222
9,AB,Mid,17,1.4222
9,AB,Close,20,1.4
9,AB,Close,23,1.4
9,AB,Close,4,1.3889
9,AB,Mid,26,1.3889
9,AB,Close,17,1.3778
9,AB,Close,21,1.3778
9,AB,Close,27,1.3778
9,AB,Mid,10,1.3778
9,AB,Mid,20,1.3778
9,AB,Close,5,1.3667
9,AB,Close,12,1.3667
9,AB,Mid,11,1.3667
9,AB,Close,16,1.3556
9,AB,Close,22,1.3556
9,AB,Mid,22,1.3556
9,AB,Mid,27,1.3556
9,AB,Close,19,1.3444
9,AB,Mid,2,1.3444
9,AB,Mid,23,1.3444
9,AB,Mid,14,1.3333
9,AB,Close,15,1.3222
9,AB,Close,7,1.3
9,AB,Mid,30,1.3
9,AB,Close,28,1.2778
9,AB,Mid,21,1.2667
10,EP,Far,28,10.9223
10,TS,Far,6,9.2334
10,EP,High,1,9.0112
10,JS,Close,1,9.0001
10,TS,High,7,8.5667
10,JS,High,27,8.4
10,JS,Far,14,8.3
10,TS,Far,26,8.2445
10,EP,Far,9,8.07782
10,EP,Far,24,7.81115
10,TS,Far,1,7.6445
10,TS,High,1,7.6334
10,EP,Far,22,7.54448
10,TS,High,30,7.4889
10,EP,Far,15,7.44448
10,EP,Far,6,7.43337
10,EP,Far,26,7.30003
10,EP,High,17,7.1445
10,EP,Far,5,7.08892
10,EP,High,14,7.0222
10,TS,High,8,6.8334
10,EP,Far,7,6.71113
10,TS,High,10,6.7
10,AB,Far,13,6.6
10,TS,High,18,6.5556
10,TS,Far,18,6.5
10,EP,Far,27,6.48891
10,EP,High,19,6.4667
10,EP,High,13,6.4334
10,EP,Far,4,6.3778
10,EP,High,22,6.3778
10,EP,High,3,6.3667
10,EP,Far,20,6.25557
10,TS,Far,19,6.2334
10,EP,Far,29,6.21113
10,EP,Far,2,6.20002
10,TS,High,11,6.2
10,EP,Far,11,6.16668
10,EP,Far,1,6.15557
10,TS,High,3,6.1445
10,EP,Far,23,6.11113
10,EP,High,2,6.1
10,EP,High,16,6.0667
10,TS,Mid,11,5.8778
10,EP,Mid,18,5.8667
10,EP,Far,17,5.83334
10,EP,Mid,21,5.8
10,EP,Far,16,5.7889
10,EP,Far,18,5.76668
10,TS,Far,23,5.7556
10,EP,Far,13,5.71112
10,EP,High,23,5.7
10,TS,High,6,5.6556
10,EP,Far,21,5.61112
10,JS,High,1,5.5778
10,EP,Far,10,5.56668
10,EP,Far,30,5.56668
10,TS,Close,4,5.5333
10,JS,Far,8,5.5111
10,TS,Close,24,5.4778
10,TS,Far,3,5.4667
10,TS,Far,8,5.4556
10,EP,Far,14,5.45556
10,TS,Far,30,5.4222
10,EP,Close,29,5.4111
10,EP,Far,25,5.40001
10,TS,Far,10,5.3556
10,JS,Far,9,5.3445
10,JS,Far,30,5.3445
10,EP,Far,3,5.34445
10,TS,Far,28,5.3333
10,TS,High,23,5.3222
10,EP,Far,8,5.31112
10,TS,Mid,4,5.2889
10,JS,High,3,5.2556
10,TS,High,13,5.2111
10,JS,Mid,3,5.2111
10,TS,Mid,1,5.1556
10,EP,High,9,5.1444
10,TS,High,5,5.1444
10,JS,Close,11,5.1
10,EP,High,21,5.0667
10,JS,Far,7,5.0444
10,TS,High,24,5.0222
10,JS,Close,13,4.9778
10,TS,High,4,4.9333
10,EP,Far,12,4.92222
10,TS,Far,27,4.9111
10,TS,High,17,4.9111
10,TS,Far,2,4.8778
10,TS,High,16,4.8667
10,EP,Mid,22,4.8
10,JS,High,13,4.8
10,EP,Mid,12,4.7111
10,EP,Mid,10,4.6667
10,TS,Far,4,4.6667
10,TS,High,25,4.6556
10,TS,High,12,4.5778
10,EP,Far,19,4.54444
10,TS,Far,22,4.5444
10,TS,Mid,9,4.5333
10,JS,High,14,4.5111
10,TS,Far,5,4.5
10,TS,Mid,10,4.4444
10,AB,Far,3,4.4111
10,TS,Far,17,4.4
10,TS,High,21,4.3444
10,JS,Far,24,4.3111
10,AB,Mid,1,4.2444
10,TS,High,27,4.2444
10,EP,High,6,4.2333
10,TS,Far,20,4.2111
10,TS,High,20,4.1778
10,TS,Far,9,4.1444
10,TS,Mid,8,4.1333
10,TS,Far,29,4.1333
10,JS,Far,17,4.0667
10,JS,High,29,4.0444
10,TS,Mid,3,4.0222
10,JS,Close,9,4.0222
10,EP,High,8,4
10,JS,Far,18,3.9889
10,TS,Mid,19,3.9555
10,TS,Far,7,3.9555
10,TS,Far,16,3.9222
10,TS,Far,24,3.9222
10,JS,High,4,3.9111
10,JS,High,11,3.8889
10,JS,Far,11,3.8778
10,JS,Far,20,3.8778
10,JS,High,19,3.8667
10,TS,Mid,15,3.8333
10,TS,High,29,3.8222
10,JS,Far,1,3.8
10,JS,High,7,3.7555
10,TS,High,19,3.7444
10,TS,High,26,3.7333
10,TS,Far,11,3.7111
10,TS,High,28,3.6889
10,JS,Far,29,3.6667
10,JS,High,2,3.6555
10,TS,Mid,18,3.6444
10,TS,Far,21,3.6444
10,JS,High,18,3.6444
10,JS,High,15,3.6333
10,TS,Mid,2,3.6222
10,TS,Far,12,3.6111
10,JS,Close,5,3.6111
10,JS,Mid,25,3.6111
10,AB,Mid,6,3.6
10,JS,Far,3,3.6
10,TS,High,2,3.5889
10,JS,Far,28,3.5778
10,JS,Far,13,3.5667
10,JS,Far,16,3.5667
10,JS,Far,10,3.5333
10,JS,High,21,3.5222
10,TS,Mid,22,3.5
10,JS,High,26,3.4889
10,TS,Far,13,3.4778
10,JS,High,23,3.4667
10,JS,High,24,3.4667
10,JS,Far,15,3.4333
10,JS,Far,2,3.4222
10,JS,Far,19,3.4222
10,TS,Close,15,3.4
10,JS,Close,30,3.4
10,TS,Far,15,3.3778
10,TS,Mid,17,3.3444
10,JS,Far,5,3.3222
10,JS,Mid,6,3.3
10,TS,Mid,21,3.2889
10,TS,Mid,25,3.2889
10,JS,Close,24,3.2889
10,TS,Mid,20,3.2667
10,JS,Far,12,3.2667
10,TS,Mid,26,3.2555
10,JS,Far,26,3.2444
10,TS,Mid,27,3.2333
10,TS,Far,25,3.2333
10,JS,Far,25,3.2333
10,JS,Far,6,3.2222
10,TS,High,22,3.2111
10,AB,High,21,3.2
10,JS,Mid,4,3.2
10,TS,Far,14,3.1889
10,EP,Close,7,3.1778
10,EP,High,7,3.1778
10,JS,High,20,3.1667
10,JS,Far,27,3.1555
10,JS,High,16,3.1555
10,EP,Close,25,3.1222
10,EP,Close,13,3.0889
10,JS,Far,4,3.0778
10,JS,Far,22,3.0667
10,EP,Close,22,3.0556
10,TS,Close,11,3.0111
10,EP,High,20,3
10,JS,Far,23,2.9778
10,EP,High,4,2.9667
10,JS,Mid,8,2.9667
10,EP,High,30,2.9444
10,JS,Far,21,2.9222
10,TS,Close,12,2.8556
10,TS,High,14,2.8556
10,JS,Mid,5,2.8556
10,JS,Mid,26,2.8444
10,EP,Mid,24,2.8333
10,EP,Mid,23,2.8222
10,JS,Close,23,2.8111
10,AB,Far,9,2.8
10,TS,Mid,5,2.7889
10,EP,Close,12,2.7667
10,EP,High,25,2.7556
10,JS,Mid,30,2.7444
10,TS,Close,10,2.7333
10,JS,Close,2,2.7333
10,TS,Mid,29,2.7222
10,JS,Mid,11,2.7222
10,JS,Mid,27,2.7222
10,AB,Close,28,2.6778
10,TS,High,15,2.6778
10,JS,High,28,2.6778
10,EP,Close,24,2.6556
10,EP,High,24,2.6444
10,TS,High,9,2.6444
10,TS,Mid,13,2.6333
10,JS,Mid,2,2.6222
10,AB,Far,25,2.6111
10,JS,High,25,2.6
10,JS,Mid,28,2.5889
10,AB,Far,1,2.5778
10,AB,Far,4,2.5778
10,TS,Close,1,2.5778
10,AB,Far,2,2.5667
10,TS,Close,5,2.5667
10,EP,High,26,2.5556
10,JS,Mid,9,2.5556
10,TS,Mid,14,2.5444
10,JS,Mid,7,2.5333
10,JS,High,9,2.5333
10,AB,High,1,2.5222
10,JS,Mid,23,2.5222
10,JS,High,10,2.5222
10,AB,Far,6,2.5111
10,JS,High,5,2.5111
10,JS,High,12,2.5111
10,AB,Close,16,2.5
10,AB,Far,20,2.5
10,AB,High,7,2.5
10,TS,Close,3,2.5
10,AB,Far,8,2.4889
10,TS,Close,9,2.4778
10,AB,Far,21,2.4667
10,AB,High,3,2.4667
10,EP,High,29,2.4667
10,AB,Close,1,2.4556
10,AB,Mid,8,2.4556
10,AB,High,28,2.4556
10,EP,Close,27,2.4556
10,TS,Close,19,2.4556
10,JS,High,17,2.4556
10,AB,Far,26,2.4444
10,EP,High,15,2.4444
10,AB,High,12,2.4333
10,EP,High,12,2.4333
10,JS,Mid,24,2.4333
10,TS,Mid,16,2.4222
10,JS,Close,16,2.4222
10,TS,Close,8,2.4111
10,AB,Far,19,2.3889
10,EP,High,18,2.3889
10,AB,Mid,30,2.3778
10,AB,Far,10,2.3778
10,AB,High,10,2.3778
10,AB,High,15,2.3778
10,AB,High,24,2.3778
10,EP,Close,6,2.3778
10,AB,Far,11,2.3667
10,EP,High,5,2.3667
10,EP,Close,26,2.3444
10,JS,High,8,2.3444
10,EP,Mid,29,2.3111
10,EP,Mid,30,2.2778
10,EP,High,27,2.2778
10,TS,Close,20,2.2556
10,AB,High,4,2.2444
10,AB,High,16,2.2444
10,AB,High,30,2.2444
10,AB,Far,5,2.2333
10,AB,High,13,2.2111
10,EP,Close,28,2.2111
10,AB,Far,12,2.2
10,AB,Far,27,2.2
10,AB,Mid,21,2.1889
10,AB,High,29,2.1778
10,TS,Close,27,2.1778
10,JS,Close,19,2.1778
10,JS,High,30,2.1778
10,AB,Far,24,2.1667
10,EP,Mid,16,2.1667
10,TS,Close,14,2.1667
10,AB,Close,11,2.1556
10,AB,High,27,2.1556
10,EP,High,10,2.1556
10,AB,Mid,2,2.1444
10,AB,Far,29,2.1222
10,AB,Far,30,2.1222
10,AB,High,9,2.1222
10,AB,High,20,2.1222
10,AB,High,23,2.1222
10,TS,Mid,28,2.1222
10,JS,High,22,2.1222
10,AB,Close,7,2.1
10,AB,Mid,9,2.1
10,AB,Far,7,2.1
10,EP,Close,23,2.1
10,EP,High,28,2.1
10,JS,Close,29,2.1
10,AB,Close,4,2.0889
10,AB,Mid,7,2.0889
10,EP,Mid,9,2.0889
10,TS,Close,2,2.0889
10,JS,High,6,2.0889
10,AB,High,25,2.0556
10,JS,Close,6,2.0556
10,AB,High,2,2.0444
10,JS,Close,14,2.0444
10,AB,Close,19,2.0333
10,AB,Close,6,2.0222
10,TS,Close,28,2.0222
10,AB,High,22,2.0111
10,AB,Far,15,2
10,AB,High,5,2
10,EP,Mid,8,2
10,EP,Mid,14,2
10,EP,Mid,20,2
10,TS,Close,26,2
10,TS,Close,30,2
10,AB,Close,2,1.9889
10,AB,Far,17,1.9889
10,AB,Far,23,1.9889
10,AB,High,6,1.9889
10,JS,Close,21,1.9889
10,JS,Close,25,1.9889
10,AB,Far,16,1.9778
10,AB,High,17,1.9778
10,JS,Close,4,1.9778
10,JS,Close,15,1.9778
10,AB,Mid,18,1.9667
10,AB,Far,22,1.9667
10,AB,High,26,1.9667
10,EP,Mid,26,1.9667
10,TS,Mid,6,1.9667
10,AB,Far,18,1.9556
10,AB,Mid,29,1.9444
10,AB,High,11,1.9444
10,AB,High,19,1.9444
10,EP,Mid,19,1.9444
10,TS,Close,13,1.9444
10,AB,Close,3,1.9333
10,EP,Close,8,1.9333
10,EP,Mid,11,1.9333
10,JS,Close,12,1.9333
10,AB,Mid,13,1.9222
10,AB,Mid,16,1.9111
10,JS,Close,10,1.9111
10,JS,Close,28,1.9111
10,JS,Mid,20,1.9111
10,JS,Mid,21,1.9111
10,AB,Far,14,1.9
10,TS,Close,6,1.9
10,JS,Mid,14,1.9
10,AB,Mid,22,1.8889
10,AB,Mid,25,1.8889
10,EP,Close,2,1.8889
10,TS,Mid,23,1.8889
